row_type,propeller,filename,source_url,apc_title,software_version,simulation_date,diameter_in,pitch_in,pitch_to_diameter,blade_count,role,rpm,speed_mph,speed_m_s,j,code_mu_equivalent_j_over_pi,efficiency_pe,ct,cp,power_hp,torque_in_lbf,thrust_lbf,power_w,torque_n_m,thrust_n,thrust_g_per_w,mach_tip,reynolds_75,figure_of_merit,same_rpm_static_ct,same_rpm_static_cp,ct_over_same_rpm_static_ct,cp_over_same_rpm_static_cp,q_over_t_over_same_rpm_static_q_over_t
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,31.95,14.282928,0.2249,0.07158789340273453,0.3409,0.1845,0.1218,0.827,1.737,3.308,616.562,0.196,14.713,2.433,0.6,142794.0,0.5194,0.197,0.1107,0.9365482233502538,1.100271002710027,1.17481510858469
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,37.28,16.6656512,0.2624,0.08352451413462668,0.3865,0.1815,0.1232,0.837,1.758,3.253,623.926,0.199,14.47,2.365,0.6,143142.0,0.5006,0.197,0.1107,0.9213197969543147,1.112917795844625,1.207960362431907
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,42.6,19.043904,0.2999,0.09546113486651883,0.4292,0.178,0.1244,0.845,1.775,3.191,629.943,0.201,14.196,2.298,0.6,143517.0,0.4817,0.197,0.1107,0.9035532994923857,1.123757904245709,1.243709590653959
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,47.93,21.4266272,0.3374,0.10739775559841097,0.4691,0.1742,0.1253,0.851,1.787,3.122,634.241,0.202,13.887,2.233,0.6,143920.0,0.4629,0.197,0.1107,0.8842639593908629,1.131887985546522,1.2800340594297637
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,53.25,23.80488,0.3749,0.11933437633030312,0.5065,0.1698,0.1257,0.853,1.793,3.044,636.427,0.203,13.539,2.169,0.6,144352.0,0.4442,0.197,0.1107,0.8619289340101522,1.1355013550135502,1.3173955650039422
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,58.58,26.187603199999998,0.4124,0.13127099706219528,0.5414,0.1649,0.1256,0.853,1.792,2.957,636.103,0.202,13.151,2.108,0.6,144812.0,0.4254,0.197,0.1107,0.8370558375634517,1.134598012646793,1.3554627561638461
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,63.9,28.565856,0.4499,0.14320761779408744,0.574,0.1595,0.125,0.849,1.783,2.859,632.883,0.201,12.717,2.049,0.6,145301.0,0.4066,0.197,0.1107,0.8096446700507614,1.1291779584462511,1.3946586696796957
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,69.23,30.9485792,0.4874,0.15514423852597958,0.6046,0.1535,0.1237,0.84,1.765,2.751,626.421,0.199,12.237,1.992,0.6,145819.0,0.3877,0.197,0.1107,0.7791878172588832,1.11743450767841,1.4341016157175686
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,74.55,33.326831999999996,0.5249,0.16708085925787175,0.633,0.1468,0.1217,0.827,1.737,2.632,616.424,0.196,11.708,1.937,0.6,146364.0,0.3688,0.197,0.1107,0.7451776649746193,1.09936766034327,1.475309462449756
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,79.88,35.7095552,0.5624,0.1790174799897639,0.6595,0.1396,0.119,0.808,1.698,2.502,602.649,0.192,11.13,1.883,0.6,146937.0,0.3496,0.197,0.1107,0.7086294416243655,1.074977416440831,1.516981024633551
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,85.2,38.087808,0.5998,0.19092226973303766,0.6839,0.1317,0.1155,0.784,1.648,2.361,584.838,0.186,10.501,1.831,0.61,147538.0,0.3301,0.197,0.1107,0.6685279187817259,1.043360433604336,1.5606834124529552
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,90.53,40.470531199999996,0.6373,0.2028588904649298,0.7062,0.1232,0.1112,0.755,1.586,2.208,562.882,0.179,9.823,1.779,0.61,148165.0,0.3103,0.197,0.1107,0.6253807106598984,1.004516711833785,1.6062483135653864
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,95.86,42.8532544,0.6748,0.21479551119682194,0.7263,0.1142,0.1061,0.72,1.513,2.047,537.1,0.171,9.104,1.728,0.61,148818.0,0.2902,0.197,0.1107,0.5796954314720811,0.9584462511291779,1.653361746693941
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,101.18,45.2315072,0.7123,0.2267321319287141,0.7438,0.1047,0.1003,0.681,1.431,1.878,507.877,0.162,8.352,1.677,0.61,149496.0,0.2697,0.197,0.1107,0.531472081218274,0.9060523938572719,1.7047977229215143
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,106.51,47.614230400000004,0.7498,0.23866875266060625,0.7582,0.095,0.0939,0.638,1.34,1.702,475.521,0.151,7.573,1.624,0.61,150198.0,0.2486,0.197,0.1107,0.48223350253807107,0.8482384823848238,1.7589787476822134
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,111.83,49.992483199999995,0.7873,0.2506053733924984,0.7688,0.0849,0.087,0.59,1.24,1.522,440.274,0.14,6.77,1.568,0.61,150924.0,0.227,0.197,0.1107,0.4309644670050761,0.7859078590785907,1.8236024527500867
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,117.16,52.375206399999996,0.8248,0.26254199412439055,0.7745,0.0746,0.0795,0.54,1.134,1.338,402.341,0.128,5.95,1.508,0.62,151674.0,0.2047,0.197,0.1107,0.3786802030456853,0.7181571815718157,1.8964740585743656
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,122.48,54.7534592,0.8623,0.27447861485628267,0.7737,0.0641,0.0715,0.485,1.02,1.15,361.901,0.115,5.114,1.441,0.62,152447.0,0.1813,0.197,0.1107,0.3253807106598985,0.6458897922312555,1.9850279106015185
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,127.81,57.1361824,0.8998,0.2864152355881749,0.7638,0.0535,0.063,0.428,0.899,0.959,319.133,0.102,4.266,1.363,0.62,153243.0,0.1567,0.197,0.1107,0.2715736040609137,0.5691056910569106,2.095585441835727
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,133.13,59.514435199999994,0.9373,0.298351856320067,0.7402,0.0428,0.0542,0.368,0.773,0.767,274.225,0.087,3.411,1.268,0.62,154061.0,0.1303,0.197,0.1107,0.21725888324873094,0.48961156278229445,2.2535859314979443
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,138.46,61.8971584,0.9747,0.3102566460633408,0.6944,0.032,0.0449,0.305,0.641,0.574,227.392,0.072,2.551,1.144,0.62,154902.0,0.1017,0.197,0.1107,0.16243654822335024,0.4056007226738934,2.496979448961156
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,143.78,64.2754112,1.0122,0.3221932667952329,0.6082,0.0212,0.0353,0.24,0.504,0.381,178.892,0.057,1.693,0.965,0.63,155766.0,0.0698,0.197,0.1107,0.10761421319796954,0.3188798554652213,2.9631760154079525
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,149.11,66.65813440000001,1.0497,0.3341298875271251,0.4341,0.0105,0.0255,0.173,0.364,0.189,129.035,0.041,0.84,0.664,0.63,156651.0,0.0339,0.197,0.1107,0.0532994923857868,0.2303523035230352,4.3218479803845655
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,30000,154.43,69.03638720000001,1.0872,0.3460665082590172,0.0003,0.0,0.0154,0.105,0.22,0.0,78.185,0.025,0.0,0.0,0.63,157557.0,0.0,0.197,0.1107,0.0,0.13911472448057813,nan
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,0.0,0.0,0.0,0.0,0.0,0.1973,0.111,0.832,1.691,3.777,620.057,0.191,16.798,2.763,0.61,145942.0,0.63,0.1973,0.111,1.0,1.0,1.0
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,5.5,2.45872,0.0375,0.01193662073189215,0.065,0.1958,0.1129,0.846,1.719,3.747,630.637,0.194,16.668,2.695,0.61,146149.0,0.6123,0.1973,0.111,0.9923973644196655,1.0171171171171172,1.0249091277181164
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,11.0,4.91744,0.075,0.0238732414637843,0.1267,0.1941,0.1148,0.86,1.749,3.715,641.417,0.198,16.524,2.627,0.62,146379.0,0.5942,0.1973,0.111,0.9837810440952863,1.034234234234234,1.0512849789511303
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,16.51,7.3806304,0.1125,0.03580986219567645,0.1851,0.1922,0.1167,0.875,1.778,3.679,652.205,0.201,16.363,2.558,0.62,146632.0,0.5758,0.1973,0.111,0.9741510390268627,1.0513513513513513,1.0792488117670218
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,22.01,9.8393504,0.1499,0.04771465193895023,0.2402,0.1901,0.1186,0.889,1.807,3.638,662.777,0.204,16.182,2.49,0.62,146910.0,0.5573,0.1973,0.111,0.9635073492143943,1.0684684684684684,1.108936500940709
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,27.51,12.2980704,0.1874,0.05965127267084238,0.2921,0.1877,0.1204,0.902,1.835,3.592,672.874,0.207,15.979,2.422,0.62,147215.0,0.5386,0.1973,0.111,0.9513431322858591,1.0846846846846847,1.1401613654144287
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,33.01,14.756790399999998,0.2249,0.07158789340273453,0.3407,0.185,0.1221,0.915,1.86,3.541,682.197,0.21,15.75,2.354,0.62,147546.0,0.5199,0.1973,0.111,0.9376583882412569,1.1,1.1731351351351351
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,38.52,17.219980800000002,0.2624,0.08352451413462668,0.3863,0.182,0.1236,0.926,1.882,3.483,690.409,0.213,15.491,2.288,0.62,147906.0,0.5011,0.1973,0.111,0.9224531170805879,1.1135135135135135,1.207122067122067
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,44.02,19.6787008,0.2999,0.09546113486651883,0.429,0.1785,0.1248,0.935,1.901,3.417,697.132,0.215,15.2,2.223,0.62,148293.0,0.4823,0.1973,0.111,0.9047136340598073,1.1243243243243242,1.242740555681732
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,49.52,22.1374208,0.3374,0.10739775559841097,0.469,0.1747,0.1257,0.941,1.914,3.343,701.954,0.216,14.871,2.16,0.62,148710.0,0.4635,0.1973,0.111,0.8854536239229599,1.1324324324324324,1.2789291294729188
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,55.02,24.5961408,0.3749,0.11933437633030312,0.5063,0.1703,0.1261,0.945,1.921,3.26,704.439,0.217,14.501,2.099,0.62,149157.0,0.4448,0.1973,0.111,0.8631525595539787,1.136036036036036,1.3161474451550785
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,60.52,27.0548608,0.4123,0.1312391660735769,0.5413,0.1655,0.126,0.944,1.92,3.167,704.14,0.217,14.087,2.04,0.62,149633.0,0.4261,0.1973,0.111,0.8388241256969083,1.135135135135135,1.353245692822732
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,66.03,29.5180512,0.4498,0.14317578680546905,0.574,0.16,0.1254,0.94,1.91,3.063,700.63,0.216,13.625,1.983,0.62,150138.0,0.4073,0.1973,0.111,0.8109477952356817,1.1297297297297297,1.3930979729729729
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,71.53,31.9767712,0.4873,0.1551124075373612,0.6046,0.154,0.1241,0.93,1.891,2.948,693.52,0.214,13.112,1.928,0.62,150673.0,0.3885,0.1973,0.111,0.7805372529143436,1.118018018018018,1.4323698373698375
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,77.03,34.4354912,0.5248,0.16704902826925336,0.6331,0.1474,0.1222,0.915,1.861,2.821,682.482,0.21,12.547,1.875,0.62,151237.0,0.3695,0.1973,0.111,0.7470856563608718,1.100900900900901,1.473593946728275
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,82.53,36.8942112,0.5623,0.1789856490011455,0.6596,0.1401,0.1194,0.895,1.819,2.682,667.247,0.206,11.929,1.823,0.62,151830.0,0.3504,0.1973,0.111,0.7100861632032438,1.0756756756756758,1.5148523255589637
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,88.03,39.3529312,0.5998,0.19092226973303766,0.6841,0.1322,0.1159,0.868,1.766,2.531,647.532,0.199,11.256,1.773,0.63,152451.0,0.3309,0.1973,0.111,0.6700456158134821,1.0441441441441441,1.5583180002998458
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,93.54,41.8161216,0.6373,0.2028588904649298,0.7066,0.1237,0.1116,0.836,1.699,2.368,623.206,0.192,10.531,1.723,0.63,153099.0,0.3111,0.1973,0.111,0.6269640141915864,1.0054054054054054,1.6036094299635124
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,99.04,44.2748416,0.6747,0.21476368020820355,0.7268,0.1147,0.1064,0.797,1.621,2.195,594.618,0.183,9.762,1.674,0.63,153774.0,0.291,0.1973,0.111,0.5813482007095793,0.9585585585585585,1.648854434207529
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,104.54,46.7335616,0.7122,0.22670030094009574,0.7445,0.1052,0.1006,0.754,1.533,2.014,562.197,0.173,8.956,1.624,0.63,154475.0,0.2705,0.1973,0.111,0.5331981753674607,0.9063063063063063,1.6997550782721882
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,110.04,49.1922816,0.7497,0.23863692167198788,0.7591,0.0954,0.0942,0.706,1.435,1.826,526.288,0.162,8.121,1.574,0.63,155201.0,0.2495,0.1973,0.111,0.4835276229092752,0.8486486486486486,1.75511927021361
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,115.55,51.655471999999996,0.7872,0.25057354240388,0.77,0.0853,0.0872,0.653,1.328,1.633,487.163,0.15,7.262,1.52,0.63,155952.0,0.2279,0.1973,0.111,0.4323365433350228,0.7855855855855856,1.8170695901059324
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,121.05,54.114191999999996,0.8247,0.2625101631357722,0.776,0.075,0.0797,0.597,1.213,1.435,445.049,0.137,6.382,1.462,0.64,156727.0,0.2055,0.1973,0.111,0.3801317790167258,0.7180180180180179,1.8888660660660659
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,126.55,56.572911999999995,0.8622,0.2744467838676643,0.7756,0.0644,0.0716,0.537,1.091,1.233,400.145,0.123,5.486,1.398,0.64,157526.0,0.1822,0.1973,0.111,0.32640648758236185,0.645045045045045,1.9762016675060152
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,132.05,59.031632,0.8997,0.2863834045995565,0.7662,0.0538,0.0631,0.473,0.962,1.029,352.65,0.109,4.577,1.323,0.64,158348.0,0.1575,0.1973,0.111,0.27268119614799796,0.5684684684684685,2.0847365953313908
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,137.55,61.490352,0.9371,0.29828819434283027,0.7432,0.043,0.0542,0.406,0.826,0.823,302.774,0.093,3.659,1.232,0.64,159194.0,0.1312,0.1973,0.111,0.21794221996958943,0.48828828828828824,2.2404483553320764
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,143.06,63.9535424,0.9746,0.3102248150747224,0.6982,0.0322,0.0449,0.336,0.684,0.615,250.755,0.077,2.738,1.113,0.64,160063.0,0.1025,0.1973,0.111,0.16320324379118092,0.40450450450450454,2.4785322589670415
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,148.56,66.4122624,1.0121,0.32216143580661455,0.6127,0.0213,0.0352,0.264,0.537,0.408,196.88,0.061,1.816,0.941,0.65,160955.0,0.0706,0.1973,0.111,0.10795742524075012,0.31711711711711715,2.937427568413484
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,31000,154.06,68.8709824,1.0496,0.3340980565385067,0.439,0.0106,0.0253,0.19,0.386,0.203,141.495,0.044,0.902,0.65,0.65,161870.0,0.0344,0.1973,0.111,0.053725291434363914,0.22792792792792793,4.242469828318884
